"Status","Comment"
"Not SATD","// System messages are grouped independently of author"
"Not SATD","// Otherwise the type and id need to match"
"Not SATD","// Or, if the message is bridged, display names also need to match"
"Not SATD","// Not posted on the same day"
"Not SATD","// Only group messages within a short period of time, so unrelated messages are not grouped together"
"Not SATD","// There is no previous message"
"Not SATD","// Use the relative day for today and yesterday"
"Not SATD","// <Today>, <November 11th, 2019>"
"Not SATD","// 'LL' formats a localized date including day of month, month"
"Not SATD","// name and year"
"Not SATD","// French ""Today"" has a ' in it"
"Not SATD","// scroll to message in URL anchor"
"Not SATD","// scroll to message in URL anchor"
"Not SATD","// scroll to last read message if visible in the current pages"
"Not SATD","// TODO: in case the element is not in a page but does exist in the DB,"
"Not SATD","// we need to scroll up / down to the page where it would exist after"
"Not SATD","// loading said pages"
"Not SATD","// if no anchor was present or the message to focus on did not exist,"
"Not SATD","// scroll to bottom"
"Not SATD","// if no scrollbars, clear read marker directly as scrolling is not possible for the user to clear it"
"Not SATD","// also clear in case lastReadMessage is zero which is due to an older bug"
"Not SATD","// clear after a delay, unless scrolling can resume in-between"
"Not SATD","// prevent sticky mode before we have loaded anything"
"Not SATD","// first time load, initialize important properties"
"Not SATD","// Start from unread marker"
"Not SATD","// Start from message hash"
"Not SATD","// get history before last read message"
"Not SATD","// at this stage, the read marker will appear at the bottom of the view port since"
"Not SATD","// we haven't fetched the messages that come after it yet"
"Not SATD","// TODO: should we still show a spinner at this stage ?"
"Not SATD","// Get chat messages before last read message and after it"
"Not SATD","// if lookForNewMessages will long poll instead of returning existing messages,"
"Not SATD","// scroll right away to avoid delays"
"Not SATD","// get new messages"
"Not SATD","// don't scroll if lookForNewMessages was polling as we don't want"
"Not SATD","// to scroll back to the read marker after receiving new messages later"
"Not SATD","// Once the history is received, starts looking for new messages."
"Not SATD","// Make the request"
"Not SATD","// Make the request"
"Not SATD","// TODO: move polling logic to the store and also cancel timers on cancel"
"Not SATD","// Scroll to the last message if sticky"
"Not SATD","// 304 - Not modified"
"Not SATD","// This is not an error, so reset error timeout and poll again"
"Not SATD","// Delay longer after each error"
"Not SATD","// This can happen if the browser is fast enough to close the sidebar"
"Not SATD","// when switching from a one-to-one to a group conversation."
"Not SATD","// For chats, scrolled to bottom or / and fitted in one screen"
"Not SATD","// already loading, don't do it twice"
"Not SATD","// When the current message is not visible (reaction or expired)"
"Not SATD","// we use the next message from the list start the scroller-visibility check"
"Not SATD","// is the message element fully visible with no intersection with the bottom border ?"
"Not SATD","// this means that the previous message we had was fully visible,"
"Not SATD","// so we return that"
"Not SATD","// to fix issues, this scenario should not happen"
"Not SATD","// already at bottom, nothing to do"
"Not SATD","// first unread message has not been seen yet, so don't move it"
"Not SATD","// if we're at bottom of the chat with no more new messages to load, then simply clear the marker"
"Not SATD","// still visible, hasn't disappeared at the top yet"
"Not SATD","// it was probably a scroll up, don't update"
"Not SATD","// we don't update visually here, it will update the next time the"
"Not SATD","// user focuses back on the conversation. See refreshReadMarkerPosition()."
"Not SATD","// scrollTo is used when the user is watching"
"Not SATD","// Otherwise we jump half a message and stop autoscrolling, so the user can read up"
"Not SATD","// Single new line from the previous author is 35px so scroll half a line"
"Not SATD","// Single new line from the new author is 75px so scroll half an avatar"
"Not SATD","// TODO: in some cases might need to trigger a scroll up if this is an older message"
"Not SATD","// FIXME: this doesn't wait for the smooth scroll to end"
"Not SATD","// scroll the viewport slightly further to make sure the element is about 1/3 from the top"
"Not SATD","// the hash changed, need to focus/highlight another message"
"Not SATD","// need some delay (next tick is too short) to be able to run"
"Not SATD","// after the browser's native ""scroll to anchor"" from"
"Not SATD","// the hash"
"Not SATD","// scroll to message in URL anchor"
"Not SATD","// mark as read if marker was seen"
"Not SATD","// we have to do this early because unfocusing the window will remove the stickiness"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// disable the menu if accessing the conversation as guest"
"Not SATD","// or the message sender is a bridged user"
"Not SATD","// size of avatars of chat message authors"
"Not SATD","// eslint-disable-next-line import/no-named-as-default-member"
"Not SATD","// temporary"
"Not SATD","// TODO: date separator"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// TODO fix after migration to @vue/test-utils v2.0.0"
"Not SATD","// needed because of https://github.com/vuejs/vue-test-utils/issues/1507"
"Not SATD","// Dummy message getter so that the message component is always"
"Not SATD","// properly mounted."
"Not SATD","// Dummy hasReactions getter so that the message component is always"
"Not SATD","// properly mounted."
"Not SATD","// mock the isInCall mixin"
"Not SATD","// mock the isInCall mixin"
"Not SATD","// parent message got queried from the store"
"Not SATD","// note: indices as object keys are on purpose"
"Not SATD","// stays true if it was visible once"
"Not SATD","// last message"
"Not SATD","// Initial state"
"Not SATD","// Mouseover"
"Not SATD","// Actions are rendered with MessageButtonsBar"
"Not SATD","// Mouseleave"
"Not SATD","// need to mock the date to be within 6h"
"Not SATD","// Hover the messages in order to render the MessageButtonsBar component"
"Not SATD","// Array of buttons"
"Not SATD","// Number of buttons, 2 passed into the getter and 1 is the emoji"
"Not SATD","// picker"
"Not SATD","// Text of the buttons"
"Not SATD","// Array of buttons"
"Not SATD","// Number of buttons, 2 passed into the getter and 1 is the emoji"
"Not SATD","// picker"
"Not SATD","// Text of the buttons"
"Not SATD","// Click reaction button upon having already reacted"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Icons"
"Not SATD","// whether the message was seen, only used if this was marked as last read message"
"Not SATD","// Right side bottom bar"
"Not SATD","// Left side follow-up reaction"
"Not SATD","// never displayed for the very last message"
"Not SATD","// FIXME: remove dependency to messages list and convert to property"
"Not SATD","// FIXME: don't reverse the whole array as it would create a copy, just do an actual reverse search"
"Not SATD","// eslint-disable-next-line no-cond-assign"
"Not SATD","// Add the token to the component props"
"Not SATD","// The word 'name' is reserved in for the component name in"
"Not SATD","// Vue instances, so we cannot pass that into the component"
"Not SATD","// as a prop, therefore we rename it into pollName"
"Not SATD","// Determines whether the date has to be displayed or not"
"Not SATD","// define a function, so it can be triggered directly on the DOM element"
"Not SATD","// which can be found with document.getElementById()"
"Not SATD","// trigger CSS highlight animation by setting a class"
"Not SATD","// when the animation ended, remove the class, so we can trigger it again another time"
"Not SATD","// A parallel request is already doing this"
"Not SATD","// Check if current user has already added this reaction to the message"
"Not SATD","// Increase the padding for regular messages to improve readability and"
"Not SATD","// allow some space for the reply button"
"Not SATD","// Clear server rules"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Overwrite the selected conversation token"
"Not SATD","// If there are mentions in the message to be forwarded, replace them in the message"
"Not SATD","// text."
"Not SATD","// using default message props which have the"
"Not SATD","// actor id set to the current user"
"Not SATD","// need to mock the date to be within 6h"
"Not SATD","// need to mock the date to be within 6h"
"Not SATD","// appears even with more restrictive conditions"
"Not SATD","// needs two updates..."
"Not SATD","// appears even with more restrictive conditions"
"Not SATD","//localhost/nc-webroot/call/XXTOKENXX#message_123')"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Keep version in sync with @nextcloud/vue in case of issues"
"Not SATD","// Icons"
"Not SATD","// open the 1:1 conversation"
"Not SATD","// update in backend + visually"
"Not SATD","// reload conversation to update additional attributes that have computed values"
"Not SATD","// Add reaction only if user hasn't reacted yet"
"Not SATD","// Making sure that the click is outside the MessageButtonsBar"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// guest mode, use public link download URL"
"Not SATD","// use direct DAV URL"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//localhost' + url)"
"Not SATD","//localhost/nc-webroot/s/xtokenx'"
"Not SATD","//localhost/nc-webroot/s/xtokenx'"
"Not SATD","// bigger than max from capability"
"Not SATD","// no error"
"Not SATD","// viewer needs to be available"
"Not SATD","// gif is directly rendered"
"Not SATD","// gif is directly rendered"
"Not SATD","// bigger than default max"
"Not SATD","// viewer supported, but not a video"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// FIXME: use booleans here"
"Not SATD","// FIXME: file-preview should be encapsulated and not be aware of its surroundings"
"Not SATD","// display the file detail below the preview if the preview"
"Not SATD","// is not easily recognizable, when:"
"Not SATD","// the file is not an image"
"Not SATD","// the image has no preview (ex: disabled on server)"
"Not SATD","// the preview failed loading"
"Not SATD","// always show in upload editor"
"Not SATD","// no tooltip as the file name is already visible directly"
"Not SATD","// This is used to decide which outer element type to use"
"Not SATD","// a or div"
"Not SATD","// whether to embed/render the file directly"
"Not SATD","// return direct image"
"Not SATD","// guest mode, use public link download URL"
"Not SATD","// use direct DAV URL"
"Not SATD","// use preview provider URL to render a smaller preview"
"Not SATD","// guest mode: grab token from the link URL"
"Not SATD","// FIXME: use a cleaner way..."
"Not SATD","// don't show play button for direct renders"
"Not SATD","// videos only display a preview, so always show a button if playable"
"Not SATD","// likely never reached"
"Not SATD","// Regular event handling by opening the link."
"Not SATD","// The Viewer expects a file to be set in the sidebar if the sidebar"
"Not SATD","// is open."
"Not SATD","// Viewer expects an internal absolute path starting with ""/""."
"Not SATD","// FIXME Remove this hack once it is possible to set the parent"
"Not SATD","// element of the viewer."
"Not SATD","// By default the viewer is a sibling of the fullscreen element, so"
"Not SATD","// it is not visible when in fullscreen mode. It is not possible to"
"Not SATD","// specify the parent nor to know when the viewer was actually"
"Not SATD","// opened, so for the time being it is reparented if needed shortly"
"Not SATD","// after calling it."
"Not SATD",""
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//{s}.tile.openstreetmap.org/{z}/{x}/{y}.png',"
"Not SATD","// The zoom level of the map in the messages list"
"Not SATD","// The zoom level of the map in the new openstreetmap tab upon"
"Not SATD","// Opening the link"
"Not SATD","//osm.org/copyright"">OpenStreetMap</a> contributors',"
"Not SATD","//www.openstreetmap.org/?mlat=${this.latitude}&mlon=${this.longitude}#map=${this.linkZoom}/${this.latitude}/${this.longitude}`"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// On mention bubbles the id is actually ""guest/ACTOR_ID"" for guests"
"Not SATD","// This is to make sure guests can never collide with users,"
"Not SATD","// while storing them as ""? @id ?"" in chat messages."
"Not SATD","// So when comparing a guest we have to prefix ""guest/"""
"Not SATD","// when comparing the id"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// The actual vote of the user as returned from the server"
"Not SATD","// Reset the data"
"Not SATD","// If its a radio, we add the selected index to the array"
"Not SATD","// Upstream"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// True when the audiorecorder component is recording"
"Not SATD","// Check empty template by default"
"Not SATD","// TODO can't find DOM element by #content-vue. undefined is passed"
"Not SATD","//  for NcRichContenteditable to use 'document.body' by default"
"Not SATD","// refocus on upload start as the user might want to type again"
"Not SATD","// while the upload is running"
"Not SATD","// Escape HTML"
"Not SATD","// FIXME: remove after issue is resolved: https://github.com/nextcloud/nextcloud-vue/issues/3264"
"Not SATD","// FIXME: move ""addTemporaryMessage"" into ""postNewMessage"" as it's a pre-requisite anyway ?"
"Not SATD","// Scrolls the message list to the last added message"
"Not SATD","// Also remove the message to be replied for this conversation"
"Not SATD","// Post message to conversation"
"Not SATD","// Broadcast message to all breakout rooms"
"Not SATD","// Restore the parent/quote message"
"Not SATD","// FIXME Remove this hack once it is possible to set the parent"
"Not SATD","// element of the file picker."
"Not SATD","// By default the file picker is a sibling of the fullscreen"
"Not SATD","// element, so it is not visible when in fullscreen mode. It is not"
"Not SATD","// possible to specify the parent nor to know when the file picker"
"Not SATD","// was actually opened, so for the time being it is reparented if"
"Not SATD","// needed shortly after calling it."
"Not SATD","// Clear input to ensure that the change event will be emitted if"
"Not SATD","// the same file is picked again."
"Not SATD","// Prevent a new call of this.handleFiles if already called"
"Not SATD","// Create a unique id for the upload operation"
"Not SATD","// Uploads and shares the files"
"Not SATD","// There is no select, or current selection does not start in the"
"Not SATD","// content editable element, so just append the emoji at the end."
"Not SATD","// Browsers add a ""<br>"" element as soon as some rich text is"
"Not SATD","// written in a content editable div (for example, if a new line"
"Not SATD","// is added the div content will be ""<br><br>""), so the emoji"
"Not SATD","// has to be added before the last ""<br>"" (if any)."
"Not SATD","// Although due to legacy reasons the API allows several ranges the"
"Not SATD","// specification requires the selection to always have a single"
"Not SATD","// range."
"Not SATD","// https://developer.mozilla.org/en-US/docs/Web/API/Selection#Multiple_ranges_in_a_selection"
"Not SATD","// Deleting the contents also collapses the range to the start."
"Not SATD","// Create text file and share it to a conversation"
"Not SATD","// The Viewer expects a file to be set in the sidebar if the sidebar"
"Not SATD","// is open."
"Not SATD","// Viewer expects an internal absolute path starting with ""/""."
"Not SATD","// FIXME Remove this hack once it is possible to set the parent"
"Not SATD","// element of the viewer."
"Not SATD","// By default the viewer is a sibling of the fullscreen element, so"
"Not SATD","// it is not visible when in fullscreen mode. It is not possible to"
"Not SATD","// specify the parent nor to know when the viewer was actually"
"Not SATD","// opened, so for the time being it is reparented if needed shortly"
"Not SATD","// after calling it."
"Not SATD","// Focus and select the text within the input field"
"Not SATD","// this.$refs.textFileTitleInput.$refs.inputField.$refs.input.focus()"
"Not SATD","// It was not possible to get the candidate mentions, so just"
"Not SATD","// keep the previous ones."
"Not SATD","// Wrap mention ids with spaces in quotes."
"Not SATD","// Set icon for candidate mentions that are not for users."
"Not SATD","// The avatar is automatically shown for users, but an icon"
"Not SATD","// is nevertheless required as fallback."
"Not SATD","// Convert status properties to an object."
"Not SATD","// Caching the user id data for each possible mention"
"Not SATD","// When the tribute picker (e.g. emoji picker or mentions) is open"
"Not SATD","// ESC should only close the picker but not blur"
"Not SATD","// Override NcRichContenteditable styles"
"Not SATD","// put a grey round background when popover is opened"
"Not SATD","// or hover-focused"
"Not SATD","// good looking on dark AND white bg"
"Not SATD","// Override actions styles TODO: upstream this change"
"Not SATD","// Targeting two classess for specificity"
"Not SATD","// We want maximum 5 columns. Putting 6 as we don't count the grid gap. So it will always be lower than 6"
"Not SATD","// Make sure all rows are the same height"
"Not SATD","// Center the columns set"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// preview width generation"
"Not SATD","// If original preview failed, fallback to mime icon"
"Not SATD","// TODO: find a nicer standard way of doing this?"
"Not SATD","// Align in the middle of the grid"
"Not SATD","// Stretch so all entries are the same width"
"Not SATD","// Make sure to properly center fallback icon"
"Not SATD","// Failed preview, fallback to mime icon"
"Not SATD","// Center mime icon"
"Not SATD","// also count preview border"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// The audio stream object"
"Not SATD","// The media recorder which generate the recorded chunks"
"Not SATD","// The chunks array"
"Not SATD","// The final audio file blob"
"Not SATD","// Switched to true if the recording is aborted"
"Not SATD","// recordTimer"
"Not SATD","// the record timer"
"Not SATD","// Recording state of the mediaRecorder"
"Not SATD","// Create new audio stream"
"Not SATD","// Create a mediarecorder to capture the stream"
"Not SATD","// Add event handler to onstop"
"Not SATD","// Add event handler to ondataavailable"
"Not SATD","// Start the recording"
"Not SATD","// Start the timer"
"Not SATD","// Forward an event to let the parent NewMessageForm component"
"Not SATD","// that there's an undergoing recording operation"
"Not SATD","// Generate file name"
"Not SATD","// Convert blob to file"
"Not SATD","// Replace chars that are not allowed on the filesystem"
"Not SATD","// Replace multiple replacement spaces with 1"
"Not SATD","// Audio record button"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// This is in order to prevent removing the first option from the array"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Remove a previously added option"
"Not SATD","// Add the poll immediately to the store"
"Not SATD","// Upstream"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Permission to start a call"
"Not SATD","// Permission to bypass the lobby"
"Not SATD","// Permission to post messages and reactions"
"Not SATD","// Permission to enable the microphone"
"Not SATD","// Permission to enable the camera"
"Not SATD","// Permission to start a screenshare"
"Not SATD","// Currently not handled, just adding it, so that manually selecting all checkboxes goes to the ""All"" permissions state"
"Not SATD","// Loader"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Switch tab for guest if he is demoted from moderators"
"Not SATD",""
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Components"
"Not SATD","// Icons"
"Not SATD","// True if this component is being used by the ParticipantsEditor component"
"Not SATD","// Components"
"Not SATD","// Icons"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Constants"
"Not SATD","// Components"
"Not SATD","// Icons"
"Not SATD","// Get participants again when opening the tab"
"Not SATD","// Start getting participants every 30 seconds"
"Not SATD","// Cleanup previous intervals"
"Not SATD","// Get the breakout room every time the tab is mounted"
"Not SATD","// Clear the interval"
"Not SATD","// TODO: upstream collapse icon position fix"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Initialises the get participants mixin"
"Not SATD","// Ends the search operation"
"Not SATD",""
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Circles below participants and groups"
"Not SATD","// Groups below participants"
"Not SATD","// both had raised hands, then pick whoever raised hand first"
"Not SATD","// use MAX_VALUE if not defined to avoid zeroes making it look like"
"Not SATD","// one raised their hands at the birth of time..."
"Not SATD","// Guests below participants"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// If the parent component is ""ParticipantsSearchResults"", make the children"
"Not SATD","// participant components selectable"
"Not SATD","// Attendee from participant list"
"Not SATD","// Search result candidate"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// only keep calls on wanted node"
"Not SATD","// force tooltip display for testing"
"Not SATD","// no actions"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Material design icons"
"Not SATD","// Material design icons"
"Not SATD","// Can also be undefined, so have to check > than disconnect"
"Not SATD","// We preloaded the status when via participants API"
"Not SATD","// We preloaded the status when via search API"
"Not SATD","// check if ellipsized"
"Not SATD","// check if ellipsized"
"Not SATD","// Used to allow selecting participants in a search."
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD","// Add a mock function for the action and see if its called and with which arguments"
"Not SATD","// eslint-disable-next-line import/no-named-as-default-member"
"Not SATD","// Add a permission"
"Not SATD","// Click the submit button"
"Not SATD","// The first argument is the context object"
"Not SATD","// Remove a permission"
"Not SATD","// Click the submit button"
"Not SATD","// The first argument is the context object"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Closes the modal window"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Determines whether this component is used in the new group conversation creation"
"Not SATD","// context"
"Not SATD","// Needed for right sidebar"
"Not SATD","// Needed for bulk participants selection (like in the new group conversation"
"Not SATD","// creation process)"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Limits the amount of items displayed"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Override default NcRelatedResourcesPanel styles"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Close navigation"
"Not SATD","// Remove selected participant"
"Not SATD","// Open navigation"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Start the timer when mounted"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Components"
"Not SATD","// Icons"
"Not SATD","// Only compute this in one-to-one conversations"
"Not SATD","// Get the 1 to 1 peer"
"Not SATD","// new messages arrived"
"Not SATD","// discard notification if the call ends"
"Not SATD","// fetch participants immediately when becomes available"
"Not SATD","// Initialises the get participants mixin for participants counter"
"Not SATD",""
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// True if current conversation is a breakout room and the brekour room has started"
"Not SATD","// And a call is in progress"
"Not SATD","// If the current conversation is a break-out room and the user is not a moderator,"
"Not SATD","// also send request for assistance to the moderators."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// WebRTC volume goes from -100 (silence) to 0 (loudest sound in the"
"Not SATD","// system); for the volume indicator only sounds above the threshold"
"Not SATD","// are taken into account."
"Not SATD",""
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// https://www.w3.org/WAI/GL/wiki/Using_ARIA_menus"
"Not SATD","// If arrow down, focus next result"
"Not SATD","// If arrow up, focus prev result"
"Not SATD","// Reset search"
"Not SATD","// If we're not focusing the last, focus the next one"
"Not SATD","// When we are out of scope, reset the focus to the last item"
"Not SATD","// If we're not focusing the first, focus the previous one"
"Not SATD","// When we are out of scope, reset the focus to the last item"
"Not SATD","// let's not use focusIndex as the entry is already focused"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Workaround for https://github.com/faisalman/ua-parser-js/issues/599"
"Not SATD","// Disable the call button and show the tooltip"
"Not SATD","// Used both in the toast and in the call button tooltip"
"Not SATD","// Used in CallButton.vue"
"Not SATD","// Passing a falsy value into the content of the tooltip"
"Not SATD","// is the only way to disable it conditionally."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// DOMException constructor is not supported in Internet Explorer,"
"Not SATD","// so a plain object is used instead."
"Not SATD","// When the audio input device changes the previous stream must be"
"Not SATD","// stopped before a new one is requested, as for example currently"
"Not SATD","// Firefox does not support having two different audio input devices"
"Not SATD","// active at the same time:"
"Not SATD","// https://bugzilla.mozilla.org/show_bug.cgi?id=1468700"
"Not SATD","// The promise was fulfilled once the stream is no"
"Not SATD","// longer needed, so just discard it."
"Not SATD","// Video stream is stopped too to avoid potential issues similar to"
"Not SATD","// the audio ones (see ""updateAudioStream"")."
"Not SATD","// The promise was fulfilled once the stream is no"
"Not SATD","// longer needed, so just discard it."
"Not SATD","// The virtual background should be enabled and disabled as needed by"
"Not SATD","// the inheriters of the mixin."
"Not SATD","// In newer browser versions MediaDevicesManager is not supported in"
"Not SATD","// insecure contexts; in older browser versions it is, but getting"
"Not SATD","// the user media fails with ""NotAllowedError""."
"Not SATD","// In newer browser versions MediaDevicesManager is not supported in"
"Not SATD","// insecure contexts; in older browser versions it is, but getting"
"Not SATD","// the user media fails with ""NotAllowedError""."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// FIXME this works only temporary until signaling is fixed to be only on the calls"
"Not SATD","// Then we have to search for another solution. Maybe the room list which we update"
"Not SATD","// periodically gets a hash of all online sessions?"
"Not SATD","// Reset participantsInitialised when there is only the current user in the participant list"
"Not SATD","// The token must be stored in a local variable to ensure that"
"Not SATD","// the same token is used after waiting."
"Not SATD","// Clear previous requests if there's one pending"
"Not SATD","// Get a new cancelable request function and cancel function pair"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Check isDummyConversation, because the participant type by default is USER"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.w3resource.com/javascript-exercises/javascript-string-exercise-17.php"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Need to delay until next tick, otherwise the PreventUnload is still being triggered"
"Not SATD","// Putting the window in front with the warning and irritating the user"
"Not SATD","// FIXME: can't use router push as it somehow doesn't clean up"
"Not SATD","// fully and leads the other instance where ""Join here"" was clicked"
"Not SATD","// to redirect to ""not found"""
"Not SATD","// TODO: DESKTOP: to not hard-code the address?"
"Not SATD","// TODO: DESKTOP: should close the duplicated window instead of redirect"
"Not SATD","// workaround: force page refresh to kill stray WebRTC connections"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Defines the order of the sections"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// True when this component is used in the big video slot in the"
"Not SATD","// promoted view"
"Not SATD","// Prevent clicks on the media controls buttons to trigger a video selection"
"Not SATD","// Prevent clicks on the ""settings icon"" of the popover/actions menu to trigger a video selection"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// if index.php is in the url AND we got this far, then it's working:"
"Not SATD","// let's keep using index.php in the url"
"Not SATD","// On desktop (Electron) app is open via file:// protocol - History API is not available and no base path"
"Not SATD","// On desktop add index path as root page"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// cleaning up the mess left behind the previous test"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// force our axios"
"Not SATD","// init webdav client on default dav endpoint"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// OC.Share.SHARE_TYPE_ROOM,"
"Not SATD","// FIXME: errors should be handled by called instead"
"Not SATD","// cleaning up the mess left behind the previous test"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// cleaning up the mess left behind the previous test"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// FIXME Signaling should not be synchronous"
"Not SATD","// FIXME Signaling should not be synchronous"
"Not SATD","// FIXME: should throw"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// For API documentation see https://nextcloud-talk.readthedocs.io/en/latest/poll/"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//stackoverflow.com/q/20325763 this is NOT shared between tabs."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Returns the last n shared items for each category and for a given conversation"
"Not SATD","// (n = limit)"
"Not SATD","// Returns the last 200 (or limit) shared items, given a conversation and the type"
"Not SATD","// of shared item"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// TODO: add this function to @nextcloud/router?"
"Not SATD","//${window.location.host}${fullPath}`"
"Not SATD","// On the Desktop generateUrl creates absolute url by default"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// FIXME context.commit('setDisplayName', '')"
"Not SATD","// eslint-disable-next-line import/no-named-as-default-member"
"Not SATD","// user values unchanged"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Get the parent room token provided a breakoutroom token"
"Not SATD","// The breakout room to be added is first removed if it exists already."
"Not SATD","// Deletes all breakout rooms for a given parent room token"
"Not SATD","// Get the participants of the breakout rooms"
"Not SATD","// Open the sidebar and switch to the breakout rooms tab"
"Not SATD","// Get the participants of the breakout rooms"
"Not SATD","// Add the updated parent conversation to the conversations store"
"Not SATD","// Remove breakout rooms from this store"
"Not SATD","// Purge the participants of the breakout rooms before adding the updated ones"
"Not SATD","// Purge the participants of the main room"
"Not SATD","// Add the participants of the breakout rooms to the participants store"
"Not SATD","// Add the updated parent conversation to the conversations store"
"Not SATD","// Add the updated parent conversation to the conversations store"
"Not SATD","// A single breakout room (the target one) is returned, so it needs"
"Not SATD","// to be wrapper in an array."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// note: only the raised states are stored, so no need to confirm"
"Not SATD","// default to grid view for group/public calls, otherwise speaker view"
"Not SATD","// BrowserStorage.getItem returns a string instead of a boolean"
"Not SATD","// clear raised hands as they were specific to the call"
"Not SATD","// don't start twice, this would prevent multiple"
"Not SATD","// screen shares to clear the last call view state"
"Not SATD","// switch off grid mode during presentation and collapse"
"Not SATD","// the stripe to focus on the screen share, but continue remembering"
"Not SATD","// the last state"
"Not SATD","// restore previous state"
"Not SATD","// remove participant store to avoid participant interaction"
"Not SATD","// eslint-disable-next-line import/no-named-as-default-member"
"Not SATD","// to fully reset the state between tests, clear the storage"
"Not SATD","// and reset all mocks"
"Not SATD","// using commit instead of dispatch because the action"
"Not SATD","// also processes participants"
"Not SATD","// switch during presentation"
"Not SATD","// state kept, not restored"
